Date,Close,High,Low,Open,Volume,SMA_20,RSI,Returns
2022-01-28,1.1147029399871826,1.1170064210891724,1.1123347282409668,1.1146159172058103,0.0,1.1334405720233918,26.61581405951958,-0.008583232760032589
2022-01-31,1.1152374744415283,1.121692419052124,1.114504098892212,1.115138053894043,0.0,1.1323351502418517,27.58706878439878,0.0004795308554150779
2022-02-01,1.12296462059021,1.1279042959213257,1.1222084760665894,1.12291419506073,0.0,1.1319721579551696,39.95827227414448,0.006928700232702534
2022-02-02,1.1273956298828125,1.132939100265503,1.126697063446045,1.1273066997528076,0.0,1.1319238126277924,45.68830852087499,0.0039458137962296025
2022-02-03,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0.0,1.1318560600280763,48.77621616188293,0.002305314001488812
2022-02-04,1.14357590675354,1.148369312286377,1.1413440704345703,1.1435105800628662,0.0,1.132550448179245,61.19279953596139,0.01201888537307716
2022-02-07,1.145514726638794,1.1460003852844238,1.1416698694229126,1.1454622745513916,0.0,1.1330563843250274,62.58702890541244,0.0016954011306149486
2022-02-08,1.1442956924438477,1.145081877708435,1.1397050619125366,1.144086241722107,0.0,1.1336190819740295,61.10064560239056,-0.0010641802908315512
2022-02-09,1.142126202583313,1.1447004079818726,1.140328884124756,1.1421130895614624,0.0,1.1338930010795594,58.440608865189006,-0.001895917178453499
2022-02-10,1.142152190208435,1.1494252681732178,1.1380836963653564,1.142126202583313,0.0,1.133792370557785,58.46393596930558,2.2753724643775897e-05
2022-02-11,1.1415525674819946,1.1419005393981934,1.1371259689331057,1.1411746740341189,0.0,1.1335844218730926,57.65974253126474,-0.0005249937193843035
2022-02-14,1.1365057229995728,1.136893391609192,1.1292799711227417,1.1365832090377808,0.0,1.1333561837673187,51.26765846074531,-0.004421035549465824
2022-02-15,1.1306334733963013,1.1368803977966309,1.1305822134017944,1.130607843399048,0.0,1.1328349828720092,45.014600578340435,-0.005166933596931544
2022-02-16,1.1356796026229858,1.139315485954285,1.1345458030700684,1.135563611984253,0.0,1.1329707264900208,50.59145808938605,0.00446309909039444
2022-02-17,1.1375269889831543,1.1386927366256714,1.13275945186615,1.1373329162597656,0.0,1.1331300795078278,52.4912238454851,0.0016266791759769195
2022-02-18,1.1366478204727173,1.137669324874878,1.131580114364624,1.1363893747329712,0.0,1.1333937048912048,51.47682477390153,-0.0007728770560625486
2022-02-21,1.131721019744873,1.1385631561279297,1.1314136981964111,1.131733775138855,0.0,1.133272409439087,46.100280035797645,-0.004334500659839646
2022-02-22,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0.0,1.1332000494003296,45.31892658701536,-0.0006672941795093923
2022-02-23,1.13291335105896,1.1359764337539673,1.1307356357574463,1.1330546140670776,0.0,1.1333229959011077,47.777115195473264,0.0017219991211343544
2022-02-24,1.1305694580078125,1.1305949687957764,1.1110494136810305,1.1305949687957764,0.0,1.13363379240036,45.14658585907764,-0.0020689076079442037
2022-02-25,1.11906898021698,1.1266082525253296,1.1168068647384644,1.1190814971923828,0.0,1.13385209441185,34.97218636964756,-0.010172287699242832
2022-02-28,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0.0,1.1339954912662507,34.27521405572581,-0.0008610449440320522
2022-03-01,1.1215918064117432,1.1232168674468994,1.1102105379104614,1.1214659214019775,0.0,1.1339268505573272,39.01131137846113,0.0031181271875186933
2022-03-02,1.1132758855819702,1.1141936779022217,1.105852127075195,1.1131023168563845,0.0,1.1332208633422851,32.91811885105885,-0.007414391565838674
2022-03-03,1.1112345457077026,1.111605167388916,1.103984236717224,1.1113580465316772,0.0,1.1322828590869904,31.612827821317666,-0.0018336334242975427
2022-03-04,1.1066844463348389,1.1069294214248655,1.0890042781829834,1.1069294214248655,0.0,1.1304382860660553,28.865319828605294,-0.00409463455796899
2022-03-07,1.087453007698059,1.093075394630432,1.0808590650558472,1.087393879890442,0.0,1.1275352001190186,20.68315828974579,-0.017377526810348876
2022-03-08,1.0865312814712524,1.0922157764434814,1.0851165056228638,1.08695650100708,0.0,1.1246469795703888,20.384911782153665,-0.0008476009724390776
2022-03-09,1.0898232460021973,1.1091147661209106,1.0897876024246216,1.0900845527648926,0.0,1.122031831741333,24.568501912643754,0.003029792687134769
2022-03-10,1.107382893562317,1.1116174459457395,1.0982131958007812,1.1073338985443115,0.0,1.1202933669090271,42.05847068197913,0.01611238118156666
2022-03-11,1.1013944149017334,1.104191541671753,1.093469738960266,1.1012123823165894,0.0,1.118285459280014,38.75794975223973,-0.005407776023448663
2022-03-14,1.093206763267517,1.0986958742141724,1.0902509689331057,1.0932546854019165,0.0,1.1161205112934112,34.7434661308841,-0.00743389608975531
2022-03-15,1.0943193435668943,1.1018311977386477,1.093948245048523,1.094534993171692,0.0,1.1143048048019408,35.71781882938323,0.0010177217492250978
2022-03-16,1.0969363451004028,1.1038745641708374,1.0955781936645508,1.096731662750244,0.0,1.1123676419258117,38.06052075554123,0.002391442268559807
2022-03-17,1.1021955013275146,1.1110494136810305,1.1021226644515991,1.102244257926941,0.0,1.1106010675430298,42.588670811015945,0.004794404206408531
2022-03-18,1.1099518537521362,1.1117905378341677,1.1005337238311768,1.1098902225494385,0.0,1.1092662692070008,48.561347285336204,0.007037183889137211
2022-03-21,1.1043134927749634,1.1066721677780151,1.1026087999343872,1.1042159795761108,0.0,1.1078958928585052,44.90423171149333,-0.005079824821331402
2022-03-22,1.101722002029419,1.1045695543289185,1.0961546897888184,1.1016370058059692,0.0,1.1064337015151977,43.29053333053946,-0.002346698435271688
2022-03-23,1.1029735803604126,1.1042001247406006,1.096575379371643,1.1030100584030151,0.0,1.1049367129802703,44.331031507880574,0.0011360200928076658
2022-03-24,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,0.0,1.1034397721290587,42.749757558154045,-0.0021242026269255865
2022-03-25,1.1009578704833984,1.1038745641708374,1.0982975959777832,1.100897192955017,0.0,1.1025342166423797,43.05526999775723,0.00029731091215534633
2022-03-28,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,0.0,1.1015384018421173,41.05874831991351,-0.002514860044454559
2022-03-29,1.099384307861328,1.1136353015899658,1.097044587135315,1.099384307861328,0.0,1.1004280269145965,42.302525204021464,0.0010883301611173124
2022-03-30,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,0.0,1.1002218127250671,51.33946075073548,0.008884330857018119
2022-03-31,1.116183519363403,1.1183055639266968,1.1074001789093018,1.116183519363403,0.0,1.1004692614078522,56.60873591660163,0.006339906610299373
2022-04-01,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,0.0,1.1004968285560608,49.294100374492,-0.008016361027705421
2022-04-04,1.1047282218933103,1.105705499649048,1.0980926752090454,1.1047282218933103,0.0,1.1013605892658234,47.44391936265391,-0.0022647094954258984
2022-04-05,1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,0.0,1.1019133448600769,42.54592044562925,-0.006464783279227948
2022-04-06,1.090643286705017,1.093744874000549,1.0875712633132937,1.090643286705017,0.0,1.101954346895218,38.39588411773179,-0.006325795120395661
2022-04-07,1.0898232460021973,1.0935057401657104,1.08672034740448,1.0898232460021973,0.0,1.101076364517212,37.92535138124186,-0.0007518871777932867
2022-04-08,1.0864840745925903,1.0891940593719482,1.0836936235427856,1.0864840745925903,0.0,1.1003308475017548,35.991204125151484,-0.0030639568589273525
2022-04-11,1.0884946584701538,1.0932785272598269,1.0874648094177246,1.0884946584701538,0.0,1.1000952422618866,38.040186352738175,0.0018505415077689769
2022-04-12,1.087795972824097,1.0903936624526978,1.0851871967315674,1.087795972824097,0.0,1.0997690737247467,37.58987415130372,-0.000641882475600597
2022-04-13,1.0826143026351929,1.0873819589614868,1.0810343027114868,1.0826143026351929,0.0,1.0990529716014863,34.34288741885396,-0.004763457779174862
2022-04-14,1.089656949043274,1.0922634601593018,1.0758588314056396,1.089656949043274,0.0,1.0984260439872742,41.712367641598924,0.006505222026846003
2022-04-15,1.0820988416671753,1.0823447704315186,1.0798786878585815,1.0820988416671753,0.0,1.097033393383026,36.92265111230156,-0.006936226472684548
2022-04-18,1.081525444984436,1.081583857536316,1.0783647298812866,1.081525444984436,0.0,1.0958939909934997,36.579481114261526,-0.000529893075068677
2022-04-19,1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,0.0,1.0947168290615081,34.56046442818317,-0.0030944085600286275
2022-04-20,1.0794472694396973,1.08672034740448,1.0784810781478882,1.0794472694396973,0.0,1.0935405135154723,36.00234490024661,0.0011765266514078832
2022-04-21,1.0849870443344116,1.093469738960266,1.082438588142395,1.0849870443344116,0.0,1.092758333683014,42.01152220638382,0.005132047716967181
2022-04-22,1.0835175514221191,1.0854227542877195,1.077284336090088,1.0835175514221191,0.0,1.09188631772995,40.91407471009801,-0.00135438752007766
2022-04-25,1.0811045169830322,1.081221342086792,1.0700336694717407,1.0811045169830322,0.0,1.091032087802887,39.10749932425368,-0.002227037703191659
2022-04-26,1.0714209079742432,1.0738831758499146,1.0644639730453491,1.0714209079742432,0.0,1.0896339178085328,32.840598437016425,-0.00895714415828408
2022-04-27,1.0643619298934937,1.0656436681747437,1.0516685247421265,1.0643619298934937,0.0,1.0873944342136384,29.170888724511173,-0.006588426666132574
2022-04-28,1.0555092096328735,1.056222677230835,1.0472848415374756,1.0555092096328735,0.0,1.0843607187271118,25.345763800293412,-0.008317396565946322
2022-04-29,1.050420165061951,1.0590416193008425,1.0505415201187134,1.050420165061951,0.0,1.0815199375152589,23.44272252976721,-0.004821411811927856
2022-05-02,1.0535964965820312,1.056769609451294,1.0503981113433838,1.0535964965820312,0.0,1.0789633512496948,27.120798394750395,0.0030238676157678945
2022-05-03,1.0509058237075806,1.0577645301818848,1.0494390726089478,1.0509058237075806,0.0,1.0766293227672576,25.982051009344005,-0.002553798236022531
2022-05-04,1.052853226661682,1.0566357374191284,1.0506519079208374,1.052853226661682,0.0,1.074739819765091,28.327662594136427,0.0018530708557984443
2022-05-05,1.0622477531433103,1.0639996528625488,1.0504642724990845,1.0622477531433103,0.0,1.0733610451221467,38.459412137241245,0.008922921299691522
2022-05-06,1.0539740324020386,1.0598385334014893,1.048536777496338,1.0539740324020386,0.0,1.071735543012619,33.91262214793494,-0.007788880434709267
2022-05-09,1.053219199180603,1.0572165250778198,1.0496593713760376,1.053219199180603,0.0,1.0699717700481415,33.5232337655127,-0.0007161781962646829
2022-05-10,1.056579828262329,1.0585819482803345,1.0527312755584717,1.056579828262329,0.0,1.068410962820053,36.99197380009623,0.0031908163887828245
2022-05-11,1.0532968044281006,1.0575631856918335,1.0507071018218994,1.0532968044281006,0.0,1.0669450879096984,35.06694203196996,-0.003107217974838483
2022-05-12,1.05124831199646,1.0529751777648926,1.0373551845550537,1.05124831199646,0.0,1.0650246560573577,33.88213881423316,-0.0019448387415861301
2022-05-13,1.0379581451416016,1.041938066482544,1.0351966619491575,1.0379581451416016,0.0,1.0628176212310791,27.41132249905155,-0.012642271766999169
2022-05-16,1.0400632619857788,1.043797731399536,1.0391337871551514,1.0400632619857788,0.0,1.0607445120811463,29.701477658084954,0.0020281326891944396
2022-05-17,1.0438958406448364,1.055375576019287,1.0432424545288086,1.0438958406448364,0.0,1.0590303659439086,33.79667983434271,0.0036849476364928524
2022-05-18,1.0547856092453003,1.0564124584197998,1.0492409467697144,1.0547856092453003,0.0,1.0577972829341888,43.812394299119426,0.010431853616484466
2022-05-19,1.0472739934921265,1.0598047971725464,1.046605348587036,1.0472739934921265,0.0,1.0559116303920746,39.386061028084505,-0.007121462112616772
2022-05-20,1.057898759841919,1.05988347530365,1.0541073083877563,1.057898759841919,0.0,1.0546306908130645,47.470035563828155,0.010145163935909807
2022-05-23,1.056981921195984,1.069027066230774,1.0568702220916748,1.056981921195984,0.0,1.053424561023712,46.888895735676265,-0.0008666601008888719
2022-05-24,1.0682048797607422,1.0746333599090576,1.0662003755569458,1.0682048797607422,0.0,1.0532637596130372,54.26912314472917,0.010617928594331305
2022-05-25,1.0736525058746338,1.0736525058746338,1.064407229423523,1.0736525058746338,0.0,1.0537282884120942,57.366007806883,0.005099795195760315
2022-05-26,1.0686614513397217,1.0728693008422852,1.0664504766464231,1.0686614513397217,0.0,1.0543859004974365,53.7730673627802,-0.004648668454274474
2022-05-27,1.0732953548431396,1.0765074491500854,1.0698047876358032,1.0732953548431396,0.0,1.055529659986496,56.49733993741877,0.004336175406728371
2022-05-30,1.073145627975464,1.078515887260437,1.0727427005767822,1.073145627975464,0.0,1.0565071165561677,56.38172039624592,-0.00013950201778101246
2022-05-31,1.0773539543151855,1.0774933099746704,1.068216323852539,1.0773539543151855,0.0,1.0578295230865478,58.92599866544819,0.00392148673024062
2022-06-01,1.0734105110168457,1.0736640691757202,1.063173770904541,1.0734105110168457,0.0,1.0588573873043061,55.650225088899354,-0.0036603042876901526
2022-06-02,1.0654165744781494,1.0738486051559448,1.064565896987915,1.0654165744781494,0.0,1.059015828371048,49.62742504480892,-0.0074472314707665355
2022-06-03,1.0751069784164429,1.0765421390533447,1.0706638097763062,1.0751069784164429,0.0,1.060072475671768,55.86329809309711,0.0090954131655403
2022-06-06,1.0726046562194824,1.0752688646316528,1.0686043500900269,1.0726046562194824,0.0,1.0610417485237122,54.00414050764401,-0.0023275099568660362
2022-06-07,1.0691413879394531,1.070893168449402,1.0652804374694824,1.0691413879394531,0.0,1.0616698265075684,51.451916570339094,-0.0032288394982695756
2022-06-08,1.0698620080947876,1.0748296976089478,1.0673270225524902,1.0698620080947876,0.0,1.0624980866909026,51.960654077737175,0.00067401764019559
2022-06-09,1.071765422821045,1.0770059823989868,1.0647132396697998,1.071765422821045,0.0,1.0635239422321319,53.35116428286511,0.001779121710889564
2022-06-10,1.0619205236434937,1.0642147064208984,1.0507733821868896,1.0619205236434937,0.0,1.0647220611572266,45.943758348909576,-0.009185684635764857
2022-06-13,1.0489987134933472,1.0497585535049438,1.041905403137207,1.0489987134933472,0.0,1.065168833732605,38.40634998333042,-0.012168340155825574
2022-06-14,1.0415147542953491,1.0482399463653564,1.0398253202438354,1.0415147542953491,0.0,1.0650497794151306,34.84117345640897,-0.007134383580962855
2022-06-15,1.0440592765808103,1.0507181882858276,1.0386265516281128,1.0440592765808103,0.0,1.0645134627819062,36.98305228626318,0.002443097685334905
2022-06-16,1.0456204414367676,1.0530306100845337,1.0382598638534546,1.0456204414367676,0.0,1.0644307851791381,38.32265043057917,0.0014952837362547378
2022-06-17,1.0546854734420776,1.0551751852035522,1.0445609092712402,1.0546854734420776,0.0,1.064270120859146,45.559426348629344,0.008669524471857093
2022-06-20,1.049141764640808,1.0545185804367063,1.048635721206665,1.049141764640808,0.0,1.0638781130313872,42.291388219692024,-0.005256267333593856
2022-06-21,1.0520778894424438,1.058189868927002,1.051425218582153,1.0520778894424438,0.0,1.0630717635154725,44.55965221434271,0.0027985968155990193
2022-06-22,1.053263545036316,1.0602879524230957,1.0471861362457275,1.053263545036316,0.0,1.0620523154735566,45.491375440332654,0.0011269656037542486
2022-06-23,1.0564124584197998,1.058066725730896,1.0484488010406494,1.0564124584197998,0.0,1.0614398658275603,47.99128305317566,0.0029896728110676563
2022-06-24,1.052011489868164,1.0569148063659668,1.0513699054718018,1.052011489868164,0.0,1.0603756725788116,44.89240930174127,-0.00416595669291786
2022-06-27,1.0566133260726929,1.0614246129989624,1.0550860166549685,1.0566133260726929,0.0,1.059549057483673,48.6278098523128,0.004374321239690504
2022-06-28,1.0580891370773315,1.0605015754699707,1.0505746603012085,1.0580891370773315,0.0,1.0585858166217803,49.802946184425856,0.0013967370732717033
2022-06-29,1.0523545742034912,1.053629755973816,1.0468025207519531,1.0523545742034912,0.0,1.0575330197811126,45.452148882027664,-0.005419735136569348
2022-06-30,1.04465913772583,1.047877550125122,1.0383893251419067,1.04465913772583,0.0,1.0564951479434967,40.357068397600756,-0.007312588994527469
2022-07-01,1.0477677583694458,1.0477896928787231,1.036989450454712,1.0477677583694458,0.0,1.0551281869411469,43.130364402751376,0.0029757272313561955
2022-07-04,1.0433948040008545,1.046353459358215,1.041807770729065,1.0433948040008545,0.0,1.0536676943302155,40.29212320573896,-0.004173591269306276
2022-07-05,1.0433186292648315,1.044855713844299,1.0237300395965576,1.0433186292648315,0.0,1.0523765563964844,40.24244439160498,-7.300662772213862e-05
2022-07-06,1.0257673263549805,1.0273902416229248,1.0162187814712524,1.0257673263549805,0.0,1.050171822309494,30.814960989731176,-0.01682257214386984
2022-07-07,1.0186411142349243,1.0219202041625977,1.015331506729126,1.0186411142349243,0.0,1.047515606880188,27.9517431696583,-0.0069472013164806334
2022-07-08,1.0169836282730105,1.0191082954406738,1.007973074913025,1.0169836282730105,0.0,1.0452687621116639,27.31599432928816,-0.0016271539983527816
2022-07-11,1.0166114568710327,1.0167768001556396,1.0054292678833008,1.0166114568710327,0.0,1.043649399280548,27.166580950727138,-0.0003659561389496302
2022-07-12,1.004752516746521,1.007384181022644,1.0001100301742554,1.004752516746521,0.0,1.0418112874031067,22.87330374403446,-0.011665164743481893
2022-07-13,1.0033109188079834,1.011623501777649,0.9998899698257446,1.0033109188079834,0.0,1.0397738695144654,22.40967279176084,-0.001434779126710306
2022-07-14,1.0032706260681152,1.0049240589141846,0.995361626148224,1.0032706260681152,0.0,1.0376563787460327,22.39600867757187,-4.0159774116754754e-05
2022-07-15,1.0025665760040283,1.009795069694519,1.0010610818862915,1.0025665760040283,0.0,1.0350504338741302,22.14195623134742,-0.0007017548862624512
2022-07-18,1.009631872177124,1.0198878049850464,1.008237361907959,1.009631872177124,0.0,1.033074939250946,30.64443543172878,0.007047208975643482
2022-07-19,1.0145177841186523,1.0268205404281616,1.0125659704208374,1.0145177841186523,0.0,1.0311969339847564,35.86077378420181,0.004839300418470804
2022-07-20,1.0231330394744873,1.0271897315979004,1.0175942182540894,1.0231330394744873,0.0,1.029690408706665,43.876395291372006,0.008491970757633638
2022-07-21,1.0182781219482422,1.0275379419326782,1.016311764717102,1.0182781219482422,0.0,1.0277836918830872,40.78329380776248,-0.00474514783408686
2022-07-22,1.0221081972122192,1.025514841079712,1.0133970975875854,1.0221081972122192,0.0,1.02628852725029,44.12952343167002,0.0037613253014305847
2022-07-25,1.0200231075286863,1.0256409645080566,1.0180604457855225,1.0200231075286863,0.0,1.0244590163230896,42.71442019935238,-0.002039989199988823
2022-07-26,1.022494912147522,1.0249052047729492,1.011398434638977,1.022494912147522,0.0,1.0226793050765992,44.96737858161629,0.0024232829634853736
2022-07-27,1.0129557847976685,1.0171905755996704,1.0107442140579224,1.0129557847976685,0.0,1.020709365606308,38.65000448124787,-0.009329266323505392
2022-07-28,1.0209290981292725,1.0233110189437866,1.0115723609924316,1.0209290981292725,0.0,1.0195228636264801,45.53736113377225,0.007871334021945176
2022-07-29,1.0192328691482544,1.0253781080245972,1.014857530593872,1.0192328691482544,0.0,1.0180961191654205,44.39551530381348,-0.0016614562011467715
2022-08-01,1.0208247900009155,1.0277491807937622,1.0209603309631348,1.0208247900009155,0.0,1.0169676184654235,45.769879570686705,0.0015618813922195773
2022-08-02,1.0261356830596924,1.0293148756027222,1.0183714628219604,1.0261356830596924,0.0,1.0161084711551667,50.192854292657174,0.005202551026187496
2022-08-03,1.015568733215332,1.020762324333191,1.0123199224472046,1.015568733215332,0.0,1.0155985414981843,42.72606994331669,-0.010297809557554993
2022-08-04,1.015764594078064,1.0232481956481934,1.0155996084213257,1.015764594078064,0.0,1.0154547154903413,42.895637866279,0.0001928583032602127
2022-08-05,1.024779200553894,1.0249052047729492,1.014363408088684,1.024779200553894,0.0,1.0158444941043854,50.2031915976677,0.008874700426048987
2022-08-08,1.0170871019363403,1.0221813917160034,1.0160020589828491,1.0170871019363403,0.0,1.0158682763576508,44.920774148252036,-0.00750610337660651
2022-08-09,1.0197629928588867,1.0246951580047607,1.0189213752746582,1.0197629928588867,0.0,1.016618800163269,47.00962129198466,0.0026309358534308824
2022-08-10,1.0208144187927246,1.0369141101837158,1.0203040838241575,1.0208144187927246,0.0,1.017493975162506,47.84656588016723,0.0010310493136156396
2022-08-11,1.0300782918930054,1.036591649055481,1.0276330709457395,1.0300782918930054,0.0,1.0188343584537507,54.643836899270326,0.00907498261166495
2022-08-12,1.0316723585128784,1.0327378511428833,1.0239607095718384,1.0316723585128784,0.0,1.0202896475791932,55.713438854618936,0.0015475198656440536
2022-08-15,1.0256409645080566,1.0267151594161987,1.0182262659072876,1.0256409645080566,0.0,1.0210901021957397,50.82921871720452,-0.00584623010886498
