Date,Close,High,Low,Open,Volume,SMA_20,RSI,Returns
2024-01-01 19:00:00+00:00,43529.83984375,43544.48046875,43120.02734375,43150.078125,624076800.0,42652.6474609375,80.41540316672176,0.009494026362924401
2024-01-01 20:00:00+00:00,43677.93359375,43826.2265625,43532.08203125,43532.08203125,926722048.0,42712.6814453125,82.30906025146982,0.0034021202589207267
2024-01-01 21:00:00+00:00,43598.37109375,43770.40625,43494.4765625,43696.92578125,300529664.0,42761.455078125,77.94841873863936,-0.001821571980488268
2024-01-01 22:00:00+00:00,43534.27734375,43631.3046875,43419.23828125,43631.3046875,0.0,42809.3388671875,74.52321606169913,-0.001470095060711718
2024-01-01 23:00:00+00:00,44150.7109375,44175.4375,43538.81640625,43538.81640625,950880256.0,42900.837890625,82.49173206451505,0.014159729559367396
2024-01-02 00:00:00+00:00,45069.9609375,45069.9609375,44176.94921875,44187.140625,2670448640.0,43034.977734375,88.34570648441672,0.020820729281150196
2024-01-02 01:00:00+00:00,44883.6640625,45381.2578125,44754.21875,45121.18359375,2205095936.0,43167.88671875,82.33727980294971,-0.004133504248169717
2024-01-02 02:00:00+00:00,45398.49609375,45398.49609375,44882.65625,44882.65625,1181814784.0,43317.371484375,85.31049960222242,0.011470365488278844
2024-01-02 03:00:00+00:00,45421.73046875,45474.234375,45224.28125,45412.6640625,1125044224.0,43465.1345703125,85.42970281356565,0.0005117873277569185
2024-01-02 04:00:00+00:00,45216.74609375,45460.75,45215.11328125,45426.203125,678227968.0,43598.651171875,79.31453787631754,-0.0045129142567791325
2024-01-02 05:00:00+00:00,45206.21875,45355.33984375,45177.64453125,45221.3359375,560410624.0,43727.3912109375,79.00177237473999,-0.00023281957813092724
2024-01-02 06:00:00+00:00,45270.16796875,45325.8046875,45170.265625,45207.3515625,402032640.0,43856.0517578125,79.52983865181457,0.001414611098168983
2024-01-02 07:00:00+00:00,45499.88671875,45556.8828125,45225.96484375,45232.63671875,1324216320.0,43996.6806640625,81.34473985582709,0.005074395795451325
2024-01-02 08:00:00+00:00,45802.05078125,45868.81640625,45384.94921875,45502.23046875,1672241152.0,44153.577734375,83.42627139499105,0.0066409849406390276
2024-01-02 09:00:00+00:00,45712.078125,45899.70703125,45672.62109375,45806.7421875,787615744.0,44302.152734375,80.54443295945981,-0.0019643805182372187
2024-01-02 10:00:00+00:00,45564.421875,45731.4765625,45504.69921875,45719.36328125,643573760.0,44449.255078125,75.91004869360611,-0.0032301364553199985
2024-01-02 11:00:00+00:00,45443.24609375,45699.41796875,45270.51953125,45605.95703125,929728512.0,44582.371484375,72.236692499313,-0.0026594385764935335
2024-01-02 12:00:00+00:00,45334.21875,45596.05859375,45323.76171875,45461.49609375,789995520.0,44712.687890625,69.00131168676754,-0.0023991979693764875
2024-01-02 13:00:00+00:00,45699.88671875,45731.03515625,45329.5390625,45336.375,1019375616.0,44856.71796875,73.31775542690119,0.008066047653021435
2024-01-02 14:00:00+00:00,45256.07421875,45809.12109375,45121.49609375,45712.80859375,1562730496.0,44963.4990234375,62.02836714432531,-0.009711457333173468
2024-01-02 15:00:00+00:00,45201.42578125,45337.12890625,44890.9375,45324.234375,1849528320.0,45047.0783203125,60.78718313803251,-0.001207538180087231
2024-01-02 16:00:00+00:00,45377.76171875,45388.29296875,44945.74609375,45221.66015625,1070211072.0,45132.0697265625,63.33652025351141,0.0039011144992056046
2024-01-02 17:00:00+00:00,45027.734375,45391.9375,45006.6015625,45391.9375,723333120.0,45203.537890625,55.60821907153544,-0.0077136317546788735
2024-01-02 18:00:00+00:00,45155.07421875,45274.1015625,44984.78125,45004.8515625,0.0,45284.577734375,57.633563099478934,0.0028280313348543196
2024-01-02 19:00:00+00:00,45065.26171875,45236.2890625,44858.6015625,45158.1328125,219197440.0,45330.3052734375,55.70322350205163,-0.001988979124802448
2024-01-02 20:00:00+00:00,44849.109375,45168.24609375,44829.4921875,45056.00390625,0.0,45319.2626953125,51.253909143541975,-0.004796429345046205
2024-01-02 21:00:00+00:00,45072.69921875,45072.69921875,44703.5,44803.359375,474636288.0,45328.714453125,55.23690350089291,0.004985379796073053
2024-01-02 22:00:00+00:00,45005.37109375,45268.91015625,44917.8828125,45122.08203125,352014336.0,45309.058203125,53.81106410916181,-0.001493767317400696
2024-01-02 23:00:00+00:00,44951.13671875,45054.0859375,44846.0625,45003.625,0.0,45285.528515625,52.63248706060077,-0.001205064499679942
2024-01-03 00:00:00+00:00,45147.28125,45204.8515625,44892.390625,45002.2890625,0.0,45282.0552734375,56.35556021838768,0.0043635054765629455
2024-01-03 01:00:00+00:00,45313.44921875,45332.32421875,45149.62890625,45151.0390625,0.0,45287.416796875,59.27586793040171,0.0036805753114979023
2024-01-03 02:00:00+00:00,45280.04296875,45406.11328125,45252.98828125,45326.0625,0.0,45287.910546875,58.42942745584946,-0.0007372259356980271
2024-01-03 03:00:00+00:00,45264.6171875,45318.109375,45206.1953125,45302.50390625,0.0,45276.1470703125,58.01744264301189,-0.0003406750576770978
2024-01-03 04:00:00+00:00,45193.87109375,45288.9140625,45153.63671875,45280.33984375,0.0,45245.7380859375,56.064986539870354,-0.0015629447048440825
2024-01-03 05:00:00+00:00,45194.21484375,45301.71875,45159.97265625,45196.19921875,0.0,45219.844921875,56.07272192453552,7.606119849512538e-06
2024-01-03 06:00:00+00:00,45361.0859375,45376.39453125,45178.71484375,45195.44140625,12666880.0,45209.678125,59.775165950260494,0.0036923109368516283
